iso_code,iso_code,,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,excess_mortality,excess_mortality_cumulative_per_million
BRA,South America,,4.151,149763010,109745651,44414256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.201,151506191,110841845,45086810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.234,152313188,111342715,45397341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.217,152680029,111566720,45542992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.193,154190964,112476618,46160465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.213,156399040,113880889,46980025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.195,158422879,115251518,47644783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.122,160674246,116780678,48383179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.077,162832096,118175020,49164242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.019,164215233,119132205,49606493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.019,164680217,119504650,49705914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.957,166750328,120686544,50600926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.841,169753003,122541955,51771235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.804,171741149,123678883,52629848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.809,174263122,125160916,53680684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.81,176376890,126384146,54578690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.609,177587502,127168248,55013076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.572,178173214,127600937,55170955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.574,180251675,128859272,55999780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.417,182654763,130267899,57002150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.349,184707573,131489509,57838947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.247,186102952,131918133,58811744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.197,188045400,132939921,59746726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.209,189376018,133608741,60412846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.172,189971293,133947333,60672443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.106,191515901,134777145,61384034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.121,194176380,136127045,62698760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.31,2858.193419
BRA,South America,,2.994,196166473,137067385,63754375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.935,198142390,137897705,64905651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.883,200077775,138653061,66093601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.889,201126108,139039441,66758831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.884,201522079,139210778,66984704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.819,203024669,139985523,67702291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.45,203577189,140218809,68020838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.151,205296045,140820674,69133319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.179,207509808,141565747,70594540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.11,209917761,142382292,72173074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.13,211223433,142798088,73050585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.149,211710814,142983971,73355123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.192,213203733,143433748,74381040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.426,215338063,144100429,75814267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.793,217240047,144761529,76990802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.686,218735998,145238112,77988754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.687,221071595,146000277,79542916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.632,222156927,146371189,80250454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.598,222581680,146553215,80492254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.586,223781527,146923305,81250428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.582,225592884,147473077,82467468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.492,227304555,147966925,83644344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.469,229100357,148510818,84869772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.497,230893002,148994474,86119839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.466,231983152,149386359,86796636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.478,232495892,149565073,87122476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.431,233772505,149871708,87828174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.527,235617220,150382518,89101310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.538,237320144,150881737,90253376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.524,239190412,151420924,91430204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.63,2919.455171
BRA,South America,,2.397,241200485,151901209,92759486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.34,242252204,152166987,93442685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.313,242632087,152277364,93674362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.32,243733571,152519888,94337578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.231,245292452,152926450,95257454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.157,247057054,153310124,96345260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.037,248820533,153699490,97382944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.13,250516351,154010913,98464451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.105,251524115,154181567,99070817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.055,252149684,154292724,99520881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.057,253164892,154580496,100085018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.718,253561158,154693150,100324302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.475,254426529,154798792,100864092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.571,256762148,155526988,102264366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.489,258849471,156015804,103527053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.522,260157865,156313972,104314315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.506,260683274,156420266,104630777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.503,261824131,156558619,105223364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.639,263569544,156892317,106356335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.768,265607325,157322792,107582227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.697,266620080,157475037,108197260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.657,267964026,157679997,108994434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.58,268638494,157810514,109422127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.574,269442502,157986323,109945760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.578,271861944,158281322,111550520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.594,273720279,158619663,112584033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.618,275436454,158890656,113647161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.556,277057532,159171324,114610870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.53,278686713,159412919,115562494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.44,279265141,159518249,115897379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.45,279666131,159589151,116117550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.65,2970.879583
BRA,South America,,1.38,279959241,159631476,116288959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.213,280181200,159667965,116399784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.05,281228625,159792323,117020085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.09,282661800,160056071,117929773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.073,284683953,160333906,119243098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.131,285378181,160423951,119655284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.089,285943124,160707880,119901571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.1,287531811,160971992,120880423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.138,288956195,161179478,121738604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.19,290429521,161412780,122635903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.061,292021210,161690791,123598784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.22,293253508,161743151,124416550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.223,293936446,161814220,124872035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.22,294339583,161908494,125123667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.186,294928227,161973124,125467475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.143,295624622,162028086,125915845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.215,297253230,162257537,126961439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.236,298447729,162397679,127639599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.981,299734733,162554502,128377050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.914,300573489,162688776,128851409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.935,301182753,162812584,129200205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.972,302331069,162957786,129832016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.074,303515430,163108526,130530871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.003,304659197,163216460,131215922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.014,305503188,163342820,131709249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.058,306741882,163546806,132395866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.072,307205318,163607249,132667094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.061,307583387,163684746,132895365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.056,307817825,163706613,133029594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.076,309486607,163926497,133911230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.73,3025.095067
BRA,South America,,1.074,310770495,164159539,134636857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.013,311950389,164290464,135324508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.966,313665030,164457496,136438552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.912,314450780,164543599,136830588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.906,314612221,164589731,136905306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.915,315518302,164604790,137355248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.872,316677030,164711745,137905915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.853,317474217,164800426,138249795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.856,318799260,164914808,138924356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.852,319739095,0,139320682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.79,319980117,0,139389518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.797,320112450,0,139421689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.739,320737938,0,139783903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.641,321601407,164933940,140151965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.679,322902290,165135181,140902990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.628,323831095,165279022,141175069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.608,324589549,165393977,141411665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.665,324798686,165409165,141474540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.647,324846680,165417886,141488098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.672,325593485,165471288,141702263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.644,326335565,165554570,141915573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.543,327562756,165836442,142378728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.545,328473878,165894312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.521,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.444,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.432,329011365,165952037,142764283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.505,329861730,166062249,142965728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.486,330718457,166143380,143282084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.505,331164041,166185628,143398692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.453,331273910,166195505,143436012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.83,3109.52524
BRA,South America,,0.454,331292259,166199307,143441284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.446,331335826,166206716,143462401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.451,332076818,166320650,143723393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.451,332903332,166426973,143762375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.373,333627875,166475764,143877220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.325,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.567,335742922,166618516,144380523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.595,336825920,166713275,144723824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.569,337655171,166769657,144866950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.658,338386118,166772188,145005051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.784,339257036,166833338,145252463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.827,339988963,166870347,145379254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.864,340281915,166909237,145459361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.717,343352666,167093156,146291728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.741,347329271,167330250,147223765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.864,348164653,167385859,147536850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.989,349495232,167547304,147737978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.097,350629268,167751970,148043971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.208,351485976,167875050,148225622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.305,352744905,168014778,148534163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.362,352952210,168090877,148571660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.438,354878131,168341120,148929430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.55,355987219,168546490,149165531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.728,357132990,168921071,149273731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.942,358789930,169261105,149542396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.196,360492730,169619416,149714068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.452,361165196,169825847,149779557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.52,361309679,169865538,149793528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.635,362503209,170322125,149930855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.46,3352.669542
BRA,South America,,2.817,363827251,170599221,150040841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.055,365113872,170911850,150259405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.273,366488450,171219037,150497414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.396,367778211,171783306,150682483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.483,368572365,172107474,150764876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.575,369521071,172186641,150868539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.571,370659862,172652514,150995915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.841,371840433,172885945,151169160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.079,373331749,172995877,151496825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.024,375028165,173402815,151866862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.134,376813738,173901090,152092266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.167,377626315,174117725,152194707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.105,378011196,174214439,152338804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,4.136,378917750,174420792,152482989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.971,379776348,174665423,152576040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.783,380878261,174949012,152751771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.878,382196732,175209007,152934928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.915,384112607,175933938,153259174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.899,385030790,176141497,153450986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.945,385406305,176222268,153503892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.844,386298288,176406587,153654205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.772,387226162,176625569,153776069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.745,388306875,176920320,154064354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.697,389748374,177174489,154310603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.437,391253145,177448925,154573852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.325,391785022,177544796,154668487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.229,391970436,177579708,154719004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,3.171,392763634,177742258,155044552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.93,3512.551518
BRA,South America,,2.791,392925626,177836868,155071690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.36,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.08,394111796,177987744,155380086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.017,394812859,178113009,155569412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.021,395464826,178203894,155711613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2,395658972,178245534,155740455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.981,396537303,178366451,155930535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.141,397386286,178486274,156114741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.342,398449118,178657742,156339809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.37,400536072,179288492,157250835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
