iso_code,iso_code,,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,excess_mortality,excess_mortality_cumulative_per_million
BRA,South America,,2.214,401272006,179411783,157418571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,2.012,402357624,179715577,157623243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.947,402573315,179754579,157662860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.939,403286505,179853602,157830125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.829,403856898,179913614,157992526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.642,404885141,180005705,158245106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.542,405634648,180093699,158439105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.503,406685448,180265232,158682962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.436,407274462,180341198,158832351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.424,407435784,180360121,158863543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.358,408348030,180469257,159101357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.418,408961974,180523619,159240417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.37,409606978,180592464,159388079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.271,410175836,180653782,159513421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.171,410860641,180726798,159673499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.104,411116197,180757995,159756178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.109,411548202,180800024,159842858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.088,412177025,180881628,160008924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.002,413559595,181078067,160272858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.988,414606124,181174361,160525435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.948,415350921,181233281,160706753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.17,3594.535887
BRA,South America,,0.94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.883,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.834,416625503,181342972,161015556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.895,417150367,181374540,161109802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.852,418081276,181451944,161296449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.807,418988804,181544315,161485597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.804,419669076,181596648,161634006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.741,420411074,181652995,161802142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.736,420841281,181687021,161882738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.735,421028480,181702093,161924220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.671,421634418,181755180,162079967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.637,422368139,181810164,162237061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.616,422804515,181841381,162328262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.543,423594585,181894974,162490311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.518,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.473,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.463,424058492,181975535,162589368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.463,424403120,182010643,162689883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.437,425301193,182287352,162888301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.503,426002158,182324186,163106069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.472,426445178,182365678,163228941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.432,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.447,426683997,182395741,163322265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.456,426686042,182395817,163322557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.462,426987455,182426996,163400967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.475,427262945,182455170,163481925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.461,428179278,182519774,163675729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.475,428748714,182563727,163815874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.565,429202399,182599066,163923507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.587,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.15,3588.303798
BRA,South America,,0.574,429613287,182623313,163989684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.583,430000411,182665767,164101615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.548,430435333,182707626,164217813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.429,430951275,182778371,164385393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.445,431278922,182800351,164464910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.451,431859321,182850462,164564155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.417,432025086,182860122,164594075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.415,432134475,182871051,164611407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.392,432354816,182895357,164655881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.463,432639345,182912971,164719113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.504,434019486,183059675,165033358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.495,435017274,183119662,165122240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.457,435185477,183131850,165160304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.495,435226309,183134052,165170618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.517,435243423,183135100,165173312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.527,435312095,183142928,165182832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.395,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.311,436276886,183205522,165396479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.228,436936651,183241820,165448319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.473,437099610,183251237,165506166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0,437142038,183256110,165518807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.471,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.451,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.61,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.698,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0,438839760,183699529,165816612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0,440230116,183815081,165961524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.501,440558613,183853208,166003440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.453,440647763,183859105,166018561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.471,440887471,183885189,166071932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.419,441054017,183894671,166104268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.79,3633.043074
BRA,South America,,0.414,441279964,183925335,166164004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.435,442571325,184018923,166365243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.387,443278533,184062381,166424506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.345,443475532,184077691,166459996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.35,443829496,184091855,166493992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.448,444537453,184130468,166572602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.564,445097070,184150383,166737175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.573,446745262,184254911,167910796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.659,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.735,447416630,184281808,168008971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.759,447455088,184286899,168027302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.759,447773835,184298439,168055659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.671,448234610,184321008,168113218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.697,448567375,184337124,168140833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.602,449034484,184418250,168228893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.489,449187010,184424410,168245953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.413,449291596,184431840,168262637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.389,449339384,184433745,168272147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.654,449796728,184456417,168365246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.691,450342490,184483215,168401552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.558,450847767,184509247,168480030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.801,451276207,184537975,168547546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.024,451641403,184552936,168569319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.024,451645589,184554559,168570301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.024,451787907,184557755,168577895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.914,452218476,184574635,168604658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.972,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.879,454770759,184662547,168901560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.014,454854179,184682893,168924041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.47,3710.212819
BRA,South America,,0.98,455499598,184737131,169070566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.086,455720321,184748472,169103088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.121,456101065,184764593,169144171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1,456903089,184786423,169188579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.054,457240603,184808029,169230631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.294,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.104,458043955,184864012,169334423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.092,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.13,458439642,184886392,169396807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.132,458522879,184888876,169407663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.15,459647933,184902655,169450183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.115,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.128,460051351,184922668,169518495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.137,461148848,184951661,169602261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.167,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.16,461493406,184973979,169671773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.16,461568115,184976830,169680492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.173,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.179,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.156,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.138,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.117,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.076,465319009,185208286,170168354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.083,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.082,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.058,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.055,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.031,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.146,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.033,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,3750.796747
BRA,South America,,1.048,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.01,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.978,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.963,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.968,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.988,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.967,465620128,185834527,170839777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,1.014,465843376,185856818,170942943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.837,466047379,185892530,170983152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.98,466464500,185920530,170998964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.996,466850155,185975699,171084385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.876,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.838,467002964,185993496,171111631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.927,467119772,186014159,171145175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.986,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.807,468196498,186100433,171285767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.737,468240252,186112320,171298784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.737,468323757,186147547,171315994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.737,468339633,186159303,171319284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.661,468400138,186176638,171336583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.524,468580889,186302961,171369543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.711,468684685,186358100,171401015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.678,468741076,186374962,171421366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.693,468802225,186397361,171439071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.693,468830167,186406003,171451693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.693,468834023,186406388,171451863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.715,470058345,186476296,171607294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.868,470115910,186491119,171625383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.593,470327404,186519881,171665721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.69,3811.082417
BRA,South America,,0.488,470483060,186542426,171709120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.577,470528623,186558432,171721033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.577,470708499,186578811,171762519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.577,470745558,186583216,171768695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.535,470784030,186590349,171778301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.383,470898070,186618522,171809197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.307,470910315,186624508,171811546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.307,470943250,186632925,171821267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.367,471130593,186656503,171858625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.367,471187373,186663841,171871796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.367,471204985,186665783,171875292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.315,471266090,186674424,171889220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.385,471378826,186715084,171949598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.464,471541070,186735750,171986751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.519,471637254,186749395,172011897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.26,471683198,186763817,172032889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.26,471818420,186779155,172062452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.26,471848842,186784356,172070129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.351,471886071,186794251,172085291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.284,471922157,186802634,172101534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.205,472074264,186822935,172143680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.316,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.365,472271029,186857554,172196847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.365,472338682,186866076,172212074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.365,472364620,186868669,172217754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.274,472820035,187303916,172225884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.271,472853663,187313182,172239966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.333,472972308,187327659,172264693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.167,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.191,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.191,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.191,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.357,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.357,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.431,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.519,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.447,473061343,187376439,172307814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.447,473061574,187376439,172308045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.447,473061603,187376439,172308074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.337,473062582,187377009,172308483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.395,473062796,187377009,172308697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.242,473081170,187385383,172318697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.292,473081511,187385383,172319038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.292,473081752,187385383,172319279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.292,473081842,187385383,172319369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.178,473082944,187385383,172320471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.121,473101078,187385670,172338318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.307,473101313,187385670,172338553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.236,473101635,187385670,172338875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.255,473101789,187385670,172339029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.255,473101982,187385670,172339222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.255,473101996,187385670,172339236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BRA,South America,,0.287,473102012,187385670,172339252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
3.298668724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.141452399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
